geometry
"POLYGON ((-215037.2824317227 -4254.749065903936, -212038.1918981083 -4254.749065903936, -212038.1918981083 -7263.216138581582, -215037.2824317227 -7263.216138581582, -215037.2824317227 -4254.749065903936))"
"POLYGON ((-212038.1918981083 -4254.749065903936, -209039.101364494 -4254.749065903936, -209039.101364494 -7263.216138581582, -212038.1918981083 -7263.216138581582, -212038.1918981083 -4254.749065903936))"
"POLYGON ((-209039.101364494 -4254.749065903936, -206040.0108308796 -4254.749065903936, -206040.0108308796 -7263.216138581582, -209039.101364494 -7263.216138581582, -209039.101364494 -4254.749065903936))"
"POLYGON ((-206040.0108308796 -4254.749065903936, -203040.9202972652 -4254.749065903936, -203040.9202972652 -7263.216138581582, -206040.0108308796 -7263.216138581582, -206040.0108308796 -4254.749065903936))"
"POLYGON ((-203040.9202972652 -4254.749065903936, -200041.8297636508 -4254.749065903936, -200041.8297636508 -7263.216138581582, -203040.9202972652 -7263.216138581582, -203040.9202972652 -4254.749065903936))"
"POLYGON ((-200041.8297636508 -4254.749065903936, -197042.7392300365 -4254.749065903936, -197042.7392300365 -7263.216138581582, -200041.8297636508 -7263.216138581582, -200041.8297636508 -4254.749065903936))"
"POLYGON ((-197042.7392300365 -4254.749065903936, -194043.6486964221 -4254.749065903936, -194043.6486964221 -7263.216138581582, -197042.7392300365 -7263.216138581582, -197042.7392300365 -4254.749065903936))"
"POLYGON ((-194043.6486964221 -4254.749065903936, -191044.5581628077 -4254.749065903936, -191044.5581628077 -7263.216138581582, -194043.6486964221 -7263.216138581582, -194043.6486964221 -4254.749065903936))"
"POLYGON ((-191044.5581628077 -4254.749065903936, -188045.4676291934 -4254.749065903936, -188045.4676291934 -7263.216138581582, -191044.5581628077 -7263.216138581582, -191044.5581628077 -4254.749065903936))"
"POLYGON ((-188045.4676291934 -4254.749065903936, -185046.377095579 -4254.749065903936, -185046.377095579 -7263.216138581582, -188045.4676291934 -7263.216138581582, -188045.4676291934 -4254.749065903936))"
"POLYGON ((-185046.377095579 -4254.749065903936, -182047.2865619646 -4254.749065903936, -182047.2865619646 -7263.216138581582, -185046.377095579 -7263.216138581582, -185046.377095579 -4254.749065903936))"
"POLYGON ((-182047.2865619646 -4254.749065903936, -179048.1960283503 -4254.749065903936, -179048.1960283503 -7263.216138581582, -182047.2865619646 -7263.216138581582, -182047.2865619646 -4254.749065903936))"
"POLYGON ((-179048.1960283503 -4254.749065903936, -176049.1054947359 -4254.749065903936, -176049.1054947359 -7263.216138581582, -179048.1960283503 -7263.216138581582, -179048.1960283503 -4254.749065903936))"
"POLYGON ((-176049.1054947359 -4254.749065903936, -173050.0149611215 -4254.749065903936, -173050.0149611215 -7263.216138581582, -176049.1054947359 -7263.216138581582, -176049.1054947359 -4254.749065903936))"
"POLYGON ((-173050.0149611215 -4254.749065903936, -170050.9244275072 -4254.749065903936, -170050.9244275072 -7263.216138581582, -173050.0149611215 -7263.216138581582, -173050.0149611215 -4254.749065903936))"
"POLYGON ((-170050.9244275072 -4254.749065903936, -167051.8338938928 -4254.749065903936, -167051.8338938928 -7263.216138581582, -170050.9244275072 -7263.216138581582, -170050.9244275072 -4254.749065903936))"
"POLYGON ((-167051.8338938928 -4254.749065903936, -164052.7433602784 -4254.749065903936, -164052.7433602784 -7263.216138581582, -167051.8338938928 -7263.216138581582, -167051.8338938928 -4254.749065903936))"
"POLYGON ((-164052.7433602784 -4254.749065903936, -161053.6528266641 -4254.749065903936, -161053.6528266641 -7263.216138581582, -164052.7433602784 -7263.216138581582, -164052.7433602784 -4254.749065903936))"
"POLYGON ((-161053.6528266641 -4254.749065903936, -158054.5622930497 -4254.749065903936, -158054.5622930497 -7263.216138581582, -161053.6528266641 -7263.216138581582, -161053.6528266641 -4254.749065903936))"
"POLYGON ((-158054.5622930497 -4254.749065903936, -155055.4717594353 -4254.749065903936, -155055.4717594353 -7263.216138581582, -158054.5622930497 -7263.216138581582, -158054.5622930497 -4254.749065903936))"
"POLYGON ((-155055.4717594353 -4254.749065903936, -152056.381225821 -4254.749065903936, -152056.381225821 -7263.216138581582, -155055.4717594353 -7263.216138581582, -155055.4717594353 -4254.749065903936))"
"POLYGON ((-152056.381225821 -4254.749065903936, -149057.2906922066 -4254.749065903936, -149057.2906922066 -7263.216138581582, -152056.381225821 -7263.216138581582, -152056.381225821 -4254.749065903936))"
"POLYGON ((-149057.2906922066 -4254.749065903936, -146058.2001585922 -4254.749065903936, -146058.2001585922 -7263.216138581582, -149057.2906922066 -7263.216138581582, -149057.2906922066 -4254.749065903936))"
"POLYGON ((-146058.2001585922 -4254.749065903936, -143059.1096249778 -4254.749065903936, -143059.1096249778 -7263.216138581582, -146058.2001585922 -7263.216138581582, -146058.2001585922 -4254.749065903936))"
"POLYGON ((-143059.1096249778 -4254.749065903936, -140060.0190913635 -4254.749065903936, -140060.0190913635 -7263.216138581582, -143059.1096249778 -7263.216138581582, -143059.1096249778 -4254.749065903936))"
"POLYGON ((-68081.84628461866 -4254.749065903936, -65082.75575100427 -4254.749065903936, -65082.75575100427 -7263.216138581582, -68081.84628461866 -7263.216138581582, -68081.84628461866 -4254.749065903936))"
"POLYGON ((-65082.75575100427 -4254.749065903936, -62083.66521738988 -4254.749065903936, -62083.66521738988 -7263.216138581582, -65082.75575100427 -7263.216138581582, -65082.75575100427 -4254.749065903936))"
"POLYGON ((-62083.66521738988 -4254.749065903936, -59084.57468377554 -4254.749065903936, -59084.57468377554 -7263.216138581582, -62083.66521738988 -7263.216138581582, -62083.66521738988 -4254.749065903936))"
"POLYGON ((-59084.57468377554 -4254.749065903936, -56085.48415016115 -4254.749065903936, -56085.48415016115 -7263.216138581582, -59084.57468377554 -7263.216138581582, -59084.57468377554 -4254.749065903936))"
"POLYGON ((-56085.48415016115 -4254.749065903936, -53086.39361654682 -4254.749065903936, -53086.39361654682 -7263.216138581582, -56085.48415016115 -7263.216138581582, -56085.48415016115 -4254.749065903936))"
"POLYGON ((-53086.39361654682 -4254.749065903936, -50087.30308293243 -4254.749065903936, -50087.30308293243 -7263.216138581582, -53086.39361654682 -7263.216138581582, -53086.39361654682 -4254.749065903936))"
"POLYGON ((-50087.30308293243 -4254.749065903936, -47088.21254931804 -4254.749065903936, -47088.21254931804 -7263.216138581582, -50087.30308293243 -7263.216138581582, -50087.30308293243 -4254.749065903936))"
"POLYGON ((-242029.097234252 -1246.281993226294, -239030.0067006376 -1246.281993226294, -239030.0067006376 -4254.749065903936, -242029.097234252 -4254.749065903936, -242029.097234252 -1246.281993226294))"
"POLYGON ((-239030.0067006376 -1246.281993226294, -236030.9161670233 -1246.281993226294, -236030.9161670233 -4254.749065903936, -239030.0067006376 -4254.749065903936, -239030.0067006376 -1246.281993226294))"
"POLYGON ((-236030.9161670233 -1246.281993226294, -233031.8256334089 -1246.281993226294, -233031.8256334089 -4254.749065903936, -236030.9161670233 -4254.749065903936, -236030.9161670233 -1246.281993226294))"
"POLYGON ((-233031.8256334089 -1246.281993226294, -230032.7350997945 -1246.281993226294, -230032.7350997945 -4254.749065903936, -233031.8256334089 -4254.749065903936, -233031.8256334089 -1246.281993226294))"
"POLYGON ((-230032.7350997945 -1246.281993226294, -227033.6445661802 -1246.281993226294, -227033.6445661802 -4254.749065903936, -230032.7350997945 -4254.749065903936, -230032.7350997945 -1246.281993226294))"
"POLYGON ((-227033.6445661802 -1246.281993226294, -224034.5540325658 -1246.281993226294, -224034.5540325658 -4254.749065903936, -227033.6445661802 -4254.749065903936, -227033.6445661802 -1246.281993226294))"
"POLYGON ((-224034.5540325658 -1246.281993226294, -221035.4634989514 -1246.281993226294, -221035.4634989514 -4254.749065903936, -224034.5540325658 -4254.749065903936, -224034.5540325658 -1246.281993226294))"
"POLYGON ((-221035.4634989514 -1246.281993226294, -218036.372965337 -1246.281993226294, -218036.372965337 -4254.749065903936, -221035.4634989514 -4254.749065903936, -221035.4634989514 -1246.281993226294))"
"POLYGON ((-218036.372965337 -1246.281993226294, -215037.2824317227 -1246.281993226294, -215037.2824317227 -4254.749065903936, -218036.372965337 -4254.749065903936, -218036.372965337 -1246.281993226294))"
"POLYGON ((-215037.2824317227 -1246.281993226294, -212038.1918981083 -1246.281993226294, -212038.1918981083 -4254.749065903936, -215037.2824317227 -4254.749065903936, -215037.2824317227 -1246.281993226294))"
"POLYGON ((-212038.1918981083 -1246.281993226294, -209039.101364494 -1246.281993226294, -209039.101364494 -4254.749065903936, -212038.1918981083 -4254.749065903936, -212038.1918981083 -1246.281993226294))"
"POLYGON ((-209039.101364494 -1246.281993226294, -206040.0108308796 -1246.281993226294, -206040.0108308796 -4254.749065903936, -209039.101364494 -4254.749065903936, -209039.101364494 -1246.281993226294))"
"POLYGON ((-206040.0108308796 -1246.281993226294, -203040.9202972652 -1246.281993226294, -203040.9202972652 -4254.749065903936, -206040.0108308796 -4254.749065903936, -206040.0108308796 -1246.281993226294))"
"POLYGON ((-203040.9202972652 -1246.281993226294, -200041.8297636508 -1246.281993226294, -200041.8297636508 -4254.749065903936, -203040.9202972652 -4254.749065903936, -203040.9202972652 -1246.281993226294))"
"POLYGON ((-200041.8297636508 -1246.281993226294, -197042.7392300365 -1246.281993226294, -197042.7392300365 -4254.749065903936, -200041.8297636508 -4254.749065903936, -200041.8297636508 -1246.281993226294))"
"POLYGON ((-197042.7392300365 -1246.281993226294, -194043.6486964221 -1246.281993226294, -194043.6486964221 -4254.749065903936, -197042.7392300365 -4254.749065903936, -197042.7392300365 -1246.281993226294))"
"POLYGON ((-194043.6486964221 -1246.281993226294, -191044.5581628077 -1246.281993226294, -191044.5581628077 -4254.749065903936, -194043.6486964221 -4254.749065903936, -194043.6486964221 -1246.281993226294))"
"POLYGON ((-191044.5581628077 -1246.281993226294, -188045.4676291934 -1246.281993226294, -188045.4676291934 -4254.749065903936, -191044.5581628077 -4254.749065903936, -191044.5581628077 -1246.281993226294))"
"POLYGON ((-188045.4676291934 -1246.281993226294, -185046.377095579 -1246.281993226294, -185046.377095579 -4254.749065903936, -188045.4676291934 -4254.749065903936, -188045.4676291934 -1246.281993226294))"
"POLYGON ((-185046.377095579 -1246.281993226294, -182047.2865619646 -1246.281993226294, -182047.2865619646 -4254.749065903936, -185046.377095579 -4254.749065903936, -185046.377095579 -1246.281993226294))"
"POLYGON ((-182047.2865619646 -1246.281993226294, -179048.1960283503 -1246.281993226294, -179048.1960283503 -4254.749065903936, -182047.2865619646 -4254.749065903936, -182047.2865619646 -1246.281993226294))"
"POLYGON ((-179048.1960283503 -1246.281993226294, -176049.1054947359 -1246.281993226294, -176049.1054947359 -4254.749065903936, -179048.1960283503 -4254.749065903936, -179048.1960283503 -1246.281993226294))"
"POLYGON ((-176049.1054947359 -1246.281993226294, -173050.0149611215 -1246.281993226294, -173050.0149611215 -4254.749065903936, -176049.1054947359 -4254.749065903936, -176049.1054947359 -1246.281993226294))"
"POLYGON ((-173050.0149611215 -1246.281993226294, -170050.9244275072 -1246.281993226294, -170050.9244275072 -4254.749065903936, -173050.0149611215 -4254.749065903936, -173050.0149611215 -1246.281993226294))"
"POLYGON ((-170050.9244275072 -1246.281993226294, -167051.8338938928 -1246.281993226294, -167051.8338938928 -4254.749065903936, -170050.9244275072 -4254.749065903936, -170050.9244275072 -1246.281993226294))"
"POLYGON ((-167051.8338938928 -1246.281993226294, -164052.7433602784 -1246.281993226294, -164052.7433602784 -4254.749065903936, -167051.8338938928 -4254.749065903936, -167051.8338938928 -1246.281993226294))"
"POLYGON ((-164052.7433602784 -1246.281993226294, -161053.6528266641 -1246.281993226294, -161053.6528266641 -4254.749065903936, -164052.7433602784 -4254.749065903936, -164052.7433602784 -1246.281993226294))"
"POLYGON ((-161053.6528266641 -1246.281993226294, -158054.5622930497 -1246.281993226294, -158054.5622930497 -4254.749065903936, -161053.6528266641 -4254.749065903936, -161053.6528266641 -1246.281993226294))"
"POLYGON ((-158054.5622930497 -1246.281993226294, -155055.4717594353 -1246.281993226294, -155055.4717594353 -4254.749065903936, -158054.5622930497 -4254.749065903936, -158054.5622930497 -1246.281993226294))"
"POLYGON ((-155055.4717594353 -1246.281993226294, -152056.381225821 -1246.281993226294, -152056.381225821 -4254.749065903936, -155055.4717594353 -4254.749065903936, -155055.4717594353 -1246.281993226294))"
"POLYGON ((-152056.381225821 -1246.281993226294, -149057.2906922066 -1246.281993226294, -149057.2906922066 -4254.749065903936, -152056.381225821 -4254.749065903936, -152056.381225821 -1246.281993226294))"
"POLYGON ((-149057.2906922066 -1246.281993226294, -146058.2001585922 -1246.281993226294, -146058.2001585922 -4254.749065903936, -149057.2906922066 -4254.749065903936, -149057.2906922066 -1246.281993226294))"
"POLYGON ((-146058.2001585922 -1246.281993226294, -143059.1096249778 -1246.281993226294, -143059.1096249778 -4254.749065903936, -146058.2001585922 -4254.749065903936, -146058.2001585922 -1246.281993226294))"
"POLYGON ((-143059.1096249778 -1246.281993226294, -140060.0190913635 -1246.281993226294, -140060.0190913635 -4254.749065903936, -143059.1096249778 -4254.749065903936, -143059.1096249778 -1246.281993226294))"
"POLYGON ((-71080.93681823299 -1246.281993226294, -68081.84628461866 -1246.281993226294, -68081.84628461866 -4254.749065903936, -71080.93681823299 -4254.749065903936, -71080.93681823299 -1246.281993226294))"
"POLYGON ((-68081.84628461866 -1246.281993226294, -65082.75575100427 -1246.281993226294, -65082.75575100427 -4254.749065903936, -68081.84628461866 -4254.749065903936, -68081.84628461866 -1246.281993226294))"
"POLYGON ((-65082.75575100427 -1246.281993226294, -62083.66521738988 -1246.281993226294, -62083.66521738988 -4254.749065903936, -65082.75575100427 -4254.749065903936, -65082.75575100427 -1246.281993226294))"
"POLYGON ((-62083.66521738988 -1246.281993226294, -59084.57468377554 -1246.281993226294, -59084.57468377554 -4254.749065903936, -62083.66521738988 -4254.749065903936, -62083.66521738988 -1246.281993226294))"
"POLYGON ((-59084.57468377554 -1246.281993226294, -56085.48415016115 -1246.281993226294, -56085.48415016115 -4254.749065903936, -59084.57468377554 -4254.749065903936, -59084.57468377554 -1246.281993226294))"
"POLYGON ((-56085.48415016115 -1246.281993226294, -53086.39361654682 -1246.281993226294, -53086.39361654682 -4254.749065903936, -56085.48415016115 -4254.749065903936, -56085.48415016115 -1246.281993226294))"
"POLYGON ((-53086.39361654682 -1246.281993226294, -50087.30308293243 -1246.281993226294, -50087.30308293243 -4254.749065903936, -53086.39361654682 -4254.749065903936, -53086.39361654682 -1246.281993226294))"
"POLYGON ((-50087.30308293243 -1246.281993226294, -47088.21254931804 -1246.281993226294, -47088.21254931804 -4254.749065903936, -50087.30308293243 -4254.749065903936, -50087.30308293243 -1246.281993226294))"
"POLYGON ((-245028.1877678664 1762.185079451352, -242029.097234252 1762.185079451352, -242029.097234252 -1246.281993226294, -245028.1877678664 -1246.281993226294, -245028.1877678664 1762.185079451352))"
"POLYGON ((-242029.097234252 1762.185079451352, -239030.0067006376 1762.185079451352, -239030.0067006376 -1246.281993226294, -242029.097234252 -1246.281993226294, -242029.097234252 1762.185079451352))"
"POLYGON ((-239030.0067006376 1762.185079451352, -236030.9161670233 1762.185079451352, -236030.9161670233 -1246.281993226294, -239030.0067006376 -1246.281993226294, -239030.0067006376 1762.185079451352))"
"POLYGON ((-236030.9161670233 1762.185079451352, -233031.8256334089 1762.185079451352, -233031.8256334089 -1246.281993226294, -236030.9161670233 -1246.281993226294, -236030.9161670233 1762.185079451352))"
